"ID","MOTHER","FATHER"
10838,9549,9133
10627,9561,9273
10628,9561,9273
10629,9561,9273
10630,9561,9273
10708,9562,9633
10710,9562,9633
10887,9562,9633
10888,9562,9633
10890,9562,9633
10677,9570,9449
10678,9570,9449
10680,9570,9449
10827,9570,9449
10828,9570,9449
10895,9813,8978
10896,9813,8978
10586,9813,9134
10587,9813,9134
10588,9813,9134
10755,9813,9134
10756,9813,9134
10908,9813,9134
10668,9865,10197
10669,9865,10197
10670,9865,10197
10614,9871,9116
10615,9871,9116
10849,9871,9116
10850,9871,9116
10851,9871,9116
10852,9871,9116
10689,9931,8649
10690,9931,8649
10891,9951,9069
10904,9951,9069
10696,9951,10580
10697,9951,10580
10698,9951,10580
10691,9955,6517
10692,9955,6517
10693,9955,6517
10883,9955,6921
10859,9955,9145
10860,9955,9145
10821,10056,10563
10725,10154,10535
10726,10154,10535
10879,10154,10535
10880,10154,10535
10881,10154,10535
10676,10310,9260
10804,10310,9796
10705,10339,8567
10707,10339,8567
10706,10339,9505
10853,10347,10197
10854,10347,10197
10867,10350,7615
10742,10350,10022
10743,10350,10022
10744,10350,10022
10745,10350,10022
10865,10350,10022
10866,10350,10022
10868,10350,10022
10796,10351,8567
10797,10351,8567
10734,10351,9116
10735,10351,9116
10760,10377,10584
10884,10553,8515
10886,10553,8515
10885,10553,9616
10712,10566,9233
10713,10566,9233
10714,10566,9233
10685,10578,9416
10686,10578,9416
10687,10578,9416
10684,10578,9459
10909,10578,9459
10910,10578,9796
10911,10578,9796
10719,10581,9093
10720,10581,9093
10722,10581,9093
10871,10581,9093
10872,10581,9093
10873,10581,9093
10902,10581,9093
10613,9871,9116
10619,5284,7615
10624,9066,9893
10634,8979,9273
10639,9121,9667
10643,6755,8865
10645,6755,8865
10616,8693,8906
10656,9214,8978
10661,9249,9185
10675,10310,9260
10664,8941,9089
10655,9163,9592
10653,9163,9797
10679,9570,9449
10699,8855,8502
10700,8855,8502
10709,9562,9633
10721,10581,9093
10754,9813,9134
10781,9471,9667
10782,9471,9667
10786,8693,9144
10802,9066,9893
10793,8979,9273
10803,10310,9796
10816,8434,9182
10805,8941,9000
10835,9549,9133
10837,9549,9133
10829,9570,9449
10822,10056,10563
10823,10056,10563
10842,8607,8515
10862,6755,8865
10889,9562,9233
10770,8300,6789
10919,8610,9164
10924,8610,9164
10771,8797,10514
10779,8806,9782
10920,8883,8832
10774,9027,9516
10925,9027,9516
10775,9403,10777
10914,9604,9835
10916,9690,9794
10917,9690,9794
10749,9736,9045
10778,9834,9447
10913,10403,6648
